DATE,YEAR,MONTH,DAY,HOURS,MINS,MSAveryC01,MSUrisC01,MSAveryC02,MSButlerC01,MSKentC01,MSLehmanC01,MSNWCBC02,MSSociC01
2014-10-02T22:00:00,2014,10,2,22,0,0,5,5,73,2,8,10,0
2014-10-02T22:15:00,2014,10,2,22,15,1,0,1,64,2,3,3,0
2014-10-02T22:30:00,2014,10,2,22,30,0,0,1,50,0,4,4,0
2014-10-02T22:45:00,2014,10,2,22,45,0,0,1,37,3,5,2,0
2014-10-02T23:00:00,2014,10,2,23,0,0,0,0,50,1,2,3,0
2014-10-02T23:15:00,2014,10,2,23,15,1,0,0,37,0,5,1,0
2014-10-02T23:30:00,2014,10,2,23,30,0,0,0,30,0,4,0,0
2014-10-02T23:45:00,2014,10,2,23,45,0,0,0,26,0,2,0,0
2014-10-03T00:00:00,2014,10,3,0,0,0,0,0,22,0,0,0,0
2014-10-03T00:15:00,2014,10,3,0,15,0,0,0,29,0,0,0,0
2014-10-03T00:30:00,2014,10,3,0,30,0,0,0,26,0,0,0,0
2014-10-03T00:45:00,2014,10,3,0,45,0,0,0,21,0,0,0,0
2014-10-03T01:00:00,2014,10,3,1,0,0,0,0,7,0,0,0,0
2014-10-03T01:15:00,2014,10,3,1,15,0,0,0,17,0,0,0,0
2014-10-03T01:30:00,2014,10,3,1,30,0,0,0,10,0,0,0,0
2014-10-03T01:45:00,2014,10,3,1,45,0,0,0,6,0,0,0,0
2014-10-03T02:00:00,2014,10,3,2,0,0,0,0,10,0,0,0,0
2014-10-03T02:15:00,2014,10,3,2,15,0,0,0,2,0,0,0,0
2014-10-03T02:30:00,2014,10,3,2,30,0,0,0,10,0,0,0,0
2014-10-03T02:45:00,2014,10,3,2,45,0,0,0,6,0,0,0,0
2014-10-03T03:00:00,2014,10,3,3,0,0,0,0,3,0,0,0,0
2014-10-03T03:15:00,2014,10,3,3,15,0,0,0,8,0,0,0,0
2014-10-03T03:30:00,2014,10,3,3,30,0,0,0,2,0,0,0,0
2014-10-03T03:45:00,2014,10,3,3,45,0,0,0,2,0,0,0,0
2014-10-03T04:00:00,2014,10,3,4,0,0,0,0,1,0,0,0,0
2014-10-03T04:30:00,2014,10,3,4,30,0,0,0,1,0,0,0,0
2014-10-03T04:45:00,2014,10,3,4,45,0,0,0,2,0,0,0,0
2014-10-03T05:15:00,2014,10,3,5,15,0,0,0,7,0,0,0,0
2014-10-03T05:45:00,2014,10,3,5,45,0,0,0,4,0,0,0,0
2014-10-03T06:00:00,2014,10,3,6,0,0,0,0,6,0,0,0,0
2014-10-03T06:15:00,2014,10,3,6,15,0,0,0,2,0,0,0,0
2014-10-03T06:30:00,2014,10,3,6,30,0,0,0,5,0,0,0,0
2014-10-03T06:45:00,2014,10,3,6,45,0,0,0,4,0,0,0,0
2014-10-03T07:00:00,2014,10,3,7,0,0,0,0,5,0,0,0,0
2014-10-03T07:15:00,2014,10,3,7,15,0,0,0,3,0,0,0,0
2014-10-03T07:30:00,2014,10,3,7,30,0,0,0,7,0,0,0,0
2014-10-03T07:45:00,2014,10,3,7,45,0,0,0,7,0,0,0,0
2014-10-03T08:00:00,2014,10,3,8,0,0,0,0,19,0,0,0,0
2014-10-03T08:15:00,2014,10,3,8,15,0,4,0,29,0,0,0,0
2014-10-03T08:30:00,2014,10,3,8,30,0,5,1,32,0,0,0,0
2014-10-03T08:45:00,2014,10,3,8,45,0,9,0,40,0,0,0,0
2014-10-03T09:00:00,2014,10,3,9,0,0,20,4,81,3,14,9,0
2014-10-03T09:15:00,2014,10,3,9,15,1,22,11,78,8,39,16,0
2014-10-03T09:30:00,2014,10,3,9,30,0,17,16,68,4,28,16,0
2014-10-03T09:45:00,2014,10,3,9,45,0,25,13,71,15,17,15,0
2014-10-03T10:00:00,2014,10,3,10,0,0,33,9,97,12,22,26,1
2014-10-03T10:15:00,2014,10,3,10,15,1,40,19,81,15,38,26,3
2014-10-03T10:30:00,2014,10,3,10,30,0,42,13,78,6,32,29,3
2014-10-03T10:45:00,2014,10,3,10,45,1,43,12,73,10,26,20,1
2014-10-03T11:00:00,2014,10,3,11,0,0,56,18,93,13,42,20,5
2014-10-03T11:15:00,2014,10,3,11,15,0,67,21,97,8,48,22,3
2014-10-03T11:30:00,2014,10,3,11,30,2,50,10,74,11,33,25,4
2014-10-03T11:45:00,2014,10,3,11,45,0,59,15,92,3,32,27,4
2014-10-03T12:00:00,2014,10,3,12,0,1,44,8,88,15,36,22,10
2014-10-03T12:15:00,2014,10,3,12,15,1,49,14,106,9,47,28,7
2014-10-03T12:30:00,2014,10,3,12,30,1,44,15,100,12,43,29,4
2014-10-03T12:45:00,2014,10,3,12,45,2,43,19,111,5,35,19,9
2014-10-03T13:00:00,2014,10,3,13,0,1,72,18,114,16,59,27,11
2014-10-03T13:15:00,2014,10,3,13,15,1,81,12,139,20,43,24,10
2014-10-03T13:30:00,2014,10,3,13,30,0,78,21,111,11,41,31,3
2014-10-03T13:45:00,2014,10,3,13,45,1,64,25,111,20,42,36,10
2014-10-03T14:00:00,2014,10,3,14,0,1,87,22,130,16,43,30,9
2014-10-03T14:15:00,2014,10,3,14,15,1,108,27,136,15,53,37,8
2014-10-03T14:30:00,2014,10,3,14,30,2,82,18,145,18,48,31,6
2014-10-03T14:45:00,2014,10,3,14,45,1,61,20,136,21,31,36,14
2014-10-03T15:00:00,2014,10,3,15,0,0,79,15,107,14,51,30,11
2014-10-03T15:15:00,2014,10,3,15,15,1,61,23,115,17,41,26,7
2014-10-03T15:30:00,2014,10,3,15,30,1,72,23,105,12,33,37,7
2014-10-03T15:45:00,2014,10,3,15,45,1,56,18,106,13,39,31,4
2014-10-03T16:00:00,2014,10,3,16,0,1,67,9,112,16,33,23,6
2014-10-03T16:15:00,2014,10,3,16,15,1,68,24,119,21,43,32,9
2014-10-03T16:30:00,2014,10,3,16,30,1,58,23,100,15,29,20,22
2014-10-03T16:45:00,2014,10,3,16,45,1,55,20,99,11,26,29,12
2014-10-03T17:00:00,2014,10,3,17,0,0,36,14,98,6,34,27,13
2014-10-03T17:15:00,2014,10,3,17,15,0,43,13,98,6,31,15,13
2014-10-03T17:30:00,2014,10,3,17,30,0,32,16,57,8,28,26,5
2014-10-03T17:45:00,2014,10,3,17,45,0,37,19,77,5,20,14,6
2014-10-03T18:00:00,2014,10,3,18,0,1,25,11,77,8,20,20,3
2014-10-03T18:15:00,2014,10,3,18,15,0,20,10,69,13,16,10,1
2014-10-03T18:30:00,2014,10,3,18,30,0,16,11,52,4,13,16,0
2014-10-03T18:45:00,2014,10,3,18,45,0,23,6,78,5,11,16,0
2014-10-03T19:00:00,2014,10,3,19,0,0,21,10,75,4,3,16,0
2014-10-03T19:15:00,2014,10,3,19,15,0,14,5,77,0,0,24,0
2014-10-03T19:30:00,2014,10,3,19,30,0,15,4,71,0,0,8,0
2014-10-03T19:45:00,2014,10,3,19,45,0,17,6,69,0,0,22,0
2014-10-03T20:00:00,2014,10,3,20,0,0,9,3,60,0,0,12,0
2014-10-03T20:15:00,2014,10,3,20,15,0,7,4,73,0,0,11,0
2014-10-03T20:30:00,2014,10,3,20,30,0,12,4,63,0,0,11,0
2014-10-03T20:45:00,2014,10,3,20,45,0,10,0,66,0,0,10,0
2014-10-03T21:00:00,2014,10,3,21,0,0,3,0,54,0,0,9,0
2014-10-03T21:15:00,2014,10,3,21,15,0,0,0,53,0,0,7,0
2014-10-03T21:30:00,2014,10,3,21,30,0,0,0,46,0,0,2,0
2014-10-03T21:45:00,2014,10,3,21,45,0,0,0,47,0,0,2,0
2014-10-03T22:00:00,2014,10,3,22,0,0,0,0,37,0,0,3,0
2014-10-03T22:15:00,2014,10,3,22,15,0,0,0,45,0,0,6,0
2014-10-03T22:30:00,2014,10,3,22,30,0,0,0,31,0,0,6,0
2014-10-03T22:45:00,2014,10,3,22,45,0,0,0,22,0,0,5,0
2014-10-03T23:00:00,2014,10,3,23,0,0,0,0,32,0,0,2,0
2014-10-03T23:15:00,2014,10,3,23,15,0,0,0,31,0,0,4,0
2014-10-03T23:30:00,2014,10,3,23,30,0,0,0,21,0,0,4,0
2014-10-03T23:45:00,2014,10,3,23,45,0,0,0,30,0,0,0,0
2014-10-04T00:00:00,2014,10,4,0,0,0,0,0,24,0,0,1,0
2014-10-04T00:15:00,2014,10,4,0,15,0,0,0,12,0,0,1,0
2014-10-04T00:30:00,2014,10,4,0,30,0,0,0,20,0,0,0,0
2014-10-04T00:45:00,2014,10,4,0,45,0,0,0,11,0,0,0,0
2014-10-04T01:00:00,2014,10,4,1,0,0,0,0,5,0,0,0,0
2014-10-04T01:15:00,2014,10,4,1,15,0,0,0,11,0,0,0,0
2014-10-04T01:30:00,2014,10,4,1,30,0,0,0,14,0,0,0,0
2014-10-04T01:45:00,2014,10,4,1,45,0,0,0,9,0,0,0,0
2014-10-04T02:00:00,2014,10,4,2,0,0,0,0,6,0,0,0,0
2014-10-04T02:15:00,2014,10,4,2,15,0,0,0,10,0,0,0,0
2014-10-04T02:30:00,2014,10,4,2,30,0,0,0,1,0,0,0,0
2014-10-04T02:45:00,2014,10,4,2,45,0,0,0,1,0,0,0,0
2014-10-04T03:00:00,2014,10,4,3,0,0,0,0,1,0,0,0,0
2014-10-04T03:15:00,2014,10,4,3,15,0,0,0,10,0,0,0,0
2014-10-04T03:30:00,2014,10,4,3,30,0,0,0,2,0,0,0,0
2014-10-04T03:45:00,2014,10,4,3,45,0,0,0,2,0,0,0,0
2014-10-04T04:00:00,2014,10,4,4,0,0,0,0,1,0,0,0,0
2014-10-04T04:15:00,2014,10,4,4,15,0,0,0,1,0,0,0,0
2014-10-04T04:30:00,2014,10,4,4,30,0,0,0,3,0,0,0,0
2014-10-04T04:45:00,2014,10,4,4,45,0,0,0,1,0,0,0,0
2014-10-04T05:00:00,2014,10,4,5,0,0,0,0,1,0,0,0,0
2014-10-04T05:15:00,2014,10,4,5,15,0,0,0,1,0,0,0,0
2014-10-04T05:30:00,2014,10,4,5,30,0,0,0,3,0,0,0,0
2014-10-04T06:45:00,2014,10,4,6,45,0,0,0,1,0,0,0,0
2014-10-04T07:00:00,2014,10,4,7,0,0,0,0,2,0,0,0,0
2014-10-04T07:15:00,2014,10,4,7,15,0,0,0,2,0,0,0,0
2014-10-04T07:30:00,2014,10,4,7,30,0,0,0,3,0,0,0,0
2014-10-04T07:45:00,2014,10,4,7,45,0,0,1,3,0,0,0,0
2014-10-04T08:00:00,2014,10,4,8,0,0,0,0,6,0,0,0,0
2014-10-04T08:15:00,2014,10,4,8,15,0,0,0,6,0,0,0,0
2014-10-04T08:30:00,2014,10,4,8,30,0,0,0,13,0,0,0,0
2014-10-04T08:45:00,2014,10,4,8,45,0,0,0,8,0,0,0,0
2014-10-04T09:00:00,2014,10,4,9,0,0,0,0,11,0,0,0,0
2014-10-04T09:15:00,2014,10,4,9,15,0,0,0,27,0,0,0,0
2014-10-04T09:30:00,2014,10,4,9,30,0,0,0,27,0,0,0,0
2014-10-04T09:45:00,2014,10,4,9,45,0,0,0,24,0,0,0,0
2014-10-04T10:00:00,2014,10,4,10,0,0,2,3,34,0,0,0,0
2014-10-04T10:15:00,2014,10,4,10,15,0,25,3,37,0,27,0,3
2014-10-04T10:30:00,2014,10,4,10,30,0,18,8,51,0,11,0,0
2014-10-04T10:45:00,2014,10,4,10,45,0,18,6,51,0,9,0,1
2014-10-04T11:00:00,2014,10,4,11,0,0,14,4,36,0,6,14,2
2014-10-04T11:15:00,2014,10,4,11,15,0,17,4,63,0,21,19,1
2014-10-04T11:30:00,2014,10,4,11,30,0,20,3,63,0,9,16,3
2014-10-04T11:45:00,2014,10,4,11,45,0,9,9,56,0,19,12,0
2014-10-04T12:00:00,2014,10,4,12,0,0,18,7,65,1,16,9,0
2014-10-04T12:15:00,2014,10,4,12,15,0,19,3,50,8,17,8,0
2014-10-04T12:30:00,2014,10,4,12,30,0,30,7,77,6,23,18,4
2014-10-04T12:45:00,2014,10,4,12,45,0,19,4,86,4,15,14,1
2014-10-04T13:00:00,2014,10,4,13,0,0,18,9,89,6,18,12,2
2014-10-04T13:15:00,2014,10,4,13,15,0,22,10,75,3,11,26,2
2014-10-04T13:30:00,2014,10,4,13,30,0,18,11,82,7,29,21,9
2014-10-04T13:45:00,2014,10,4,13,45,0,26,13,78,6,14,15,4
2014-10-04T14:00:00,2014,10,4,14,0,0,28,9,81,5,20,17,4
2014-10-04T14:15:00,2014,10,4,14,15,0,28,12,87,5,25,19,9
2014-10-04T14:30:00,2014,10,4,14,30,0,31,14,85,9,17,20,9
2014-10-04T14:45:00,2014,10,4,14,45,0,45,15,96,8,17,18,3
2014-10-04T15:00:00,2014,10,4,15,0,0,33,15,90,10,25,20,4
2014-10-04T15:15:00,2014,10,4,15,15,0,35,10,95,9,24,23,2
2014-10-04T15:30:00,2014,10,4,15,30,0,34,15,70,5,22,14,5
2014-10-04T15:45:00,2014,10,4,15,45,0,31,11,88,8,12,10,7
2014-10-04T16:00:00,2014,10,4,16,0,0,24,12,102,8,28,24,3
2014-10-04T16:15:00,2014,10,4,16,15,0,27,17,76,6,24,17,3
2014-10-04T16:30:00,2014,10,4,16,30,0,43,8,76,7,11,19,3
2014-10-04T16:45:00,2014,10,4,16,45,0,30,10,62,2,17,19,10
2014-10-04T17:00:00,2014,10,4,17,0,0,38,9,72,9,15,15,4
2014-10-04T17:15:00,2014,10,4,17,15,0,34,11,89,5,12,17,0
2014-10-04T17:30:00,2014,10,4,17,30,0,29,9,67,4,5,17,3
2014-10-04T17:45:00,2014,10,4,17,45,0,17,10,68,7,10,13,5
2014-10-04T18:00:00,2014,10,4,18,0,0,27,4,77,6,2,6,2
2014-10-04T18:15:00,2014,10,4,18,15,0,30,12,75,6,0,21,0
2014-10-04T18:30:00,2014,10,4,18,30,0,22,6,57,5,0,17,0
2014-10-04T18:45:00,2014,10,4,18,45,0,24,2,69,3,0,8,0
2014-10-04T19:00:00,2014,10,4,19,0,0,23,0,78,0,0,23,0
2014-10-04T19:15:00,2014,10,4,19,15,0,25,0,93,0,0,26,0
2014-10-04T19:30:00,2014,10,4,19,30,0,14,0,69,0,0,12,0
2014-10-04T19:45:00,2014,10,4,19,45,0,17,0,66,0,0,13,0
2014-10-04T20:00:00,2014,10,4,20,0,0,14,0,78,0,0,8,0
2014-10-04T20:15:00,2014,10,4,20,15,0,9,0,80,0,0,18,0
2014-10-04T20:30:00,2014,10,4,20,30,0,13,0,60,0,0,9,0
2014-10-04T20:45:00,2014,10,4,20,45,0,8,0,53,0,0,5,0
2014-10-04T21:00:00,2014,10,4,21,0,0,6,0,63,0,0,11,0
2014-10-04T21:15:00,2014,10,4,21,15,0,0,0,63,0,0,10,0
2014-10-04T21:30:00,2014,10,4,21,30,0,0,0,61,0,0,6,0
2014-10-04T21:45:00,2014,10,4,21,45,0,0,0,50,0,0,6,0
2014-10-04T22:00:00,2014,10,4,22,0,0,0,0,38,0,0,8,0
2014-10-04T22:15:00,2014,10,4,22,15,0,0,0,42,0,0,2,0
2014-10-04T22:30:00,2014,10,4,22,30,0,0,0,36,0,0,2,0
2014-10-04T22:45:00,2014,10,4,22,45,0,0,0,42,0,0,0,0
2014-10-04T23:00:00,2014,10,4,23,0,0,0,0,46,0,0,3,0
2014-10-04T23:15:00,2014,10,4,23,15,0,0,0,22,0,0,0,0
2014-10-04T23:30:00,2014,10,4,23,30,0,0,0,35,0,0,0,0
2014-10-04T23:45:00,2014,10,4,23,45,0,0,0,24,0,0,0,0
2014-10-05T00:00:00,2014,10,5,0,0,0,0,0,17,0,0,0,0
2014-10-05T00:15:00,2014,10,5,0,15,0,0,0,16,0,0,0,0
2014-10-05T00:30:00,2014,10,5,0,30,0,0,0,22,0,0,0,0
2014-10-05T00:45:00,2014,10,5,0,45,0,0,0,12,0,0,0,0
2014-10-05T01:00:00,2014,10,5,1,0,0,0,0,10,0,0,0,0
2014-10-05T01:15:00,2014,10,5,1,15,0,0,0,21,0,0,0,0
2014-10-05T01:30:00,2014,10,5,1,30,0,0,0,10,0,0,0,0
2014-10-05T01:45:00,2014,10,5,1,45,0,0,0,12,0,0,0,0
2014-10-05T02:00:00,2014,10,5,2,0,0,0,0,3,0,0,0,0
2014-10-05T02:15:00,2014,10,5,2,15,0,0,0,5,0,0,0,0
2014-10-05T02:30:00,2014,10,5,2,30,0,0,0,5,0,0,0,0
2014-10-05T02:45:00,2014,10,5,2,45,0,0,0,8,0,0,0,0
2014-10-05T03:00:00,2014,10,5,3,0,0,0,0,5,0,0,0,0
2014-10-05T03:15:00,2014,10,5,3,15,0,0,0,4,0,0,0,0
2014-10-05T03:30:00,2014,10,5,3,30,0,0,0,6,0,0,0,0
2014-10-05T03:45:00,2014,10,5,3,45,0,0,0,1,0,0,0,0
2014-10-05T04:00:00,2014,10,5,4,0,0,0,0,9,0,0,0,0
2014-10-05T04:15:00,2014,10,5,4,15,0,0,0,2,0,0,0,0
2014-10-05T04:30:00,2014,10,5,4,30,0,0,0,2,0,0,0,0
2014-10-05T04:45:00,2014,10,5,4,45,0,0,0,2,0,0,0,0
2014-10-05T05:00:00,2014,10,5,5,0,0,0,0,1,0,0,0,0
2014-10-05T05:45:00,2014,10,5,5,45,0,0,0,1,0,0,0,0
2014-10-05T06:00:00,2014,10,5,6,0,0,0,0,1,0,0,0,0
2014-10-05T06:30:00,2014,10,5,6,30,0,0,0,2,0,0,0,0
2014-10-05T06:45:00,2014,10,5,6,45,0,0,0,3,0,0,0,0
2014-10-05T07:00:00,2014,10,5,7,0,0,0,0,2,0,0,0,0
2014-10-05T07:15:00,2014,10,5,7,15,0,0,0,3,0,0,0,0
2014-10-05T07:30:00,2014,10,5,7,30,0,0,0,3,0,0,0,0
2014-10-05T07:45:00,2014,10,5,7,45,0,0,0,7,0,0,0,0
2014-10-05T08:00:00,2014,10,5,8,0,0,0,0,4,0,0,0,0
2014-10-05T08:15:00,2014,10,5,8,15,0,0,0,8,0,0,0,0
2014-10-05T08:30:00,2014,10,5,8,30,0,0,0,11,0,0,0,0
2014-10-05T08:45:00,2014,10,5,8,45,0,0,0,19,0,0,0,0
2014-10-05T09:00:00,2014,10,5,9,0,0,0,0,29,0,0,0,0
2014-10-05T09:15:00,2014,10,5,9,15,0,0,1,30,0,0,0,0
2014-10-05T09:30:00,2014,10,5,9,30,0,0,0,44,0,0,0,0
2014-10-05T09:45:00,2014,10,5,9,45,0,0,0,56,0,0,0,0
2014-10-05T10:00:00,2014,10,5,10,0,0,4,0,62,0,0,0,0
2014-10-05T10:15:00,2014,10,5,10,15,0,23,0,49,0,0,0,0
2014-10-05T10:30:00,2014,10,5,10,30,0,29,0,46,0,0,0,0
2014-10-05T10:45:00,2014,10,5,10,45,0,22,0,73,0,0,0,0
2014-10-05T11:00:00,2014,10,5,11,0,0,17,0,63,0,0,14,0
2014-10-05T11:15:00,2014,10,5,11,15,0,41,0,92,0,51,31,0
2014-10-05T11:30:00,2014,10,5,11,30,0,30,0,77,0,22,24,0
2014-10-05T11:45:00,2014,10,5,11,45,0,20,0,100,0,19,20,0
2014-10-05T12:00:00,2014,10,5,12,0,0,33,6,83,1,12,6,1
2014-10-05T12:15:00,2014,10,5,12,15,0,29,13,104,10,19,14,6
2014-10-05T12:30:00,2014,10,5,12,30,0,35,9,130,6,18,23,3
2014-10-05T12:45:00,2014,10,5,12,45,0,26,16,100,9,21,21,1
2014-10-05T13:00:00,2014,10,5,13,0,0,43,15,128,9,29,18,1
2014-10-05T13:15:00,2014,10,5,13,15,0,57,10,123,5,24,31,2
2014-10-05T13:30:00,2014,10,5,13,30,0,39,13,121,8,24,20,3
2014-10-05T13:45:00,2014,10,5,13,45,0,49,12,129,10,18,19,2
2014-10-05T14:00:00,2014,10,5,14,0,0,59,14,115,4,27,36,5
2014-10-05T14:15:00,2014,10,5,14,15,0,51,23,131,10,40,19,4
2014-10-05T14:30:00,2014,10,5,14,30,0,52,20,107,11,31,31,3
2014-10-05T14:45:00,2014,10,5,14,45,0,47,19,113,13,34,27,4
2014-10-05T15:00:00,2014,10,5,15,0,0,60,29,118,9,37,26,2
2014-10-05T15:15:00,2014,10,5,15,15,0,56,22,106,14,43,40,4
2014-10-05T15:30:00,2014,10,5,15,30,1,57,26,101,10,30,34,1
2014-10-05T15:45:00,2014,10,5,15,45,0,55,26,83,13,28,28,8
2014-10-05T16:00:00,2014,10,5,16,0,0,52,21,93,9,28,21,6
2014-10-05T16:15:00,2014,10,5,16,15,0,66,23,103,7,40,18,4
2014-10-05T16:30:00,2014,10,5,16,30,1,47,20,121,15,23,15,2
2014-10-05T16:45:00,2014,10,5,16,45,0,42,28,106,11,33,19,6
2014-10-05T17:00:00,2014,10,5,17,0,0,57,19,62,6,28,21,1
2014-10-05T17:15:00,2014,10,5,17,15,0,58,13,102,11,26,18,6
2014-10-05T17:30:00,2014,10,5,17,30,0,45,12,78,10,15,11,0
2014-10-05T17:45:00,2014,10,5,17,45,1,43,13,88,6,22,21,1
2014-10-05T18:00:00,2014,10,5,18,0,0,42,12,150,8,22,19,3
2014-10-05T18:15:00,2014,10,5,18,15,0,37,18,93,10,20,25,2
2014-10-05T18:30:00,2014,10,5,18,30,0,44,17,99,7,30,18,3
2014-10-05T18:45:00,2014,10,5,18,45,0,41,8,103,8,20,24,3
2014-10-05T19:00:00,2014,10,5,19,0,0,34,11,125,5,21,11,1
2014-10-05T19:15:00,2014,10,5,19,15,0,27,16,97,4,25,17,0
2014-10-05T19:30:00,2014,10,5,19,30,0,36,10,119,4,12,19,2
2014-10-05T19:45:00,2014,10,5,19,45,0,37,6,141,8,21,21,1
2014-10-05T20:00:00,2014,10,5,20,0,0,36,6,136,9,16,17,1
2014-10-05T20:15:00,2014,10,5,20,15,1,28,14,140,9,22,11,0
2014-10-05T20:30:00,2014,10,5,20,30,0,26,13,118,11,26,16,0
2014-10-05T20:45:00,2014,10,5,20,45,0,25,5,99,1,19,22,0
2014-10-05T21:00:00,2014,10,5,21,0,0,34,8,81,6,9,7,0
2014-10-05T21:15:00,2014,10,5,21,15,0,16,8,98,2,16,10,0
2014-10-05T21:30:00,2014,10,5,21,30,0,18,0,111,4,14,5,0
2014-10-05T21:45:00,2014,10,5,21,45,0,16,3,81,2,12,9,0
2014-10-05T22:00:00,2014,10,5,22,0,0,17,0,110,1,7,2,0
2014-10-05T22:15:00,2014,10,5,22,15,1,23,0,108,0,7,9,0
2014-10-05T22:30:00,2014,10,5,22,30,0,13,0,56,0,8,2,0
2014-10-05T22:45:00,2014,10,5,22,45,0,6,0,84,0,9,6,0
2014-10-05T23:00:00,2014,10,5,23,0,0,3,0,79,0,2,9,0
2014-10-05T23:15:00,2014,10,5,23,15,0,0,0,60,0,0,9,0
2014-10-05T23:30:00,2014,10,5,23,30,0,0,0,54,0,0,5,0
2014-10-05T23:45:00,2014,10,5,23,45,0,0,0,40,0,0,6,0
2014-10-06T00:00:00,2014,10,6,0,0,0,0,0,27,0,0,3,0
2014-10-06T00:15:00,2014,10,6,0,15,0,0,0,34,0,0,2,0
2014-10-06T00:30:00,2014,10,6,0,30,0,0,0,31,0,0,0,0
2014-10-06T00:45:00,2014,10,6,0,45,0,0,0,36,0,0,0,0
2014-10-06T01:00:00,2014,10,6,1,0,0,0,0,36,0,0,0,0
2014-10-06T01:15:00,2014,10,6,1,15,0,0,0,29,0,0,4,0
2014-10-06T01:30:00,2014,10,6,1,30,0,0,0,24,0,0,0,0
2014-10-06T01:45:00,2014,10,6,1,45,0,0,0,16,0,0,0,0
2014-10-06T02:00:00,2014,10,6,2,0,0,0,0,14,0,0,1,0
2014-10-06T02:15:00,2014,10,6,2,15,0,0,0,10,0,0,0,0
2014-10-06T02:30:00,2014,10,6,2,30,0,0,0,8,0,0,1,0
2014-10-06T02:45:00,2014,10,6,2,45,0,0,0,5,0,0,0,0
2014-10-06T03:00:00,2014,10,6,3,0,0,0,0,7,0,0,0,0
2014-10-06T03:15:00,2014,10,6,3,15,0,0,0,5,0,0,0,0
2014-10-06T03:30:00,2014,10,6,3,30,0,0,0,7,0,0,0,0
2014-10-06T03:45:00,2014,10,6,3,45,0,0,0,4,0,0,0,0
2014-10-06T04:00:00,2014,10,6,4,0,0,0,0,2,0,0,0,0
2014-10-06T04:15:00,2014,10,6,4,15,0,0,0,5,0,0,0,0
2014-10-06T04:30:00,2014,10,6,4,30,0,0,0,3,0,0,0,0
2014-10-06T05:00:00,2014,10,6,5,0,0,0,0,3,0,0,0,0
2014-10-06T05:15:00,2014,10,6,5,15,0,0,0,4,0,0,0,0
2014-10-06T05:30:00,2014,10,6,5,30,0,0,0,3,0,0,0,0
2014-10-06T05:45:00,2014,10,6,5,45,0,0,0,6,0,0,0,0
2014-10-06T06:00:00,2014,10,6,6,0,0,0,0,7,0,0,0,0
2014-10-06T06:15:00,2014,10,6,6,15,0,0,0,3,0,0,0,0
2014-10-06T06:30:00,2014,10,6,6,30,0,0,0,5,0,0,0,0
2014-10-06T06:45:00,2014,10,6,6,45,0,0,0,6,0,0,0,0
2014-10-06T07:00:00,2014,10,6,7,0,0,0,0,10,0,0,0,0
2014-10-06T07:15:00,2014,10,6,7,15,0,0,0,16,0,0,0,0
2014-10-06T07:30:00,2014,10,6,7,30,0,0,0,11,0,0,0,0
2014-10-06T07:45:00,2014,10,6,7,45,0,0,0,23,0,0,0,0
2014-10-06T08:00:00,2014,10,6,8,0,0,0,0,36,0,0,0,0
2014-10-06T08:15:00,2014,10,6,8,15,0,16,0,34,0,0,0,0
2014-10-06T08:30:00,2014,10,6,8,30,0,12,1,57,0,0,0,0
2014-10-06T08:45:00,2014,10,6,8,45,0,15,0,66,0,0,0,0
2014-10-06T09:00:00,2014,10,6,9,0,0,22,6,110,5,20,18,0
2014-10-06T09:15:00,2014,10,6,9,15,1,21,17,98,7,51,39,0
2014-10-06T09:30:00,2014,10,6,9,30,1,23,11,89,11,32,26,0
2014-10-06T09:45:00,2014,10,6,9,45,1,32,11,94,8,46,21,0
2014-10-06T10:00:00,2014,10,6,10,0,0,35,21,138,16,40,45,0
2014-10-06T10:15:00,2014,10,6,10,15,0,43,19,123,9,38,39,3
2014-10-06T10:30:00,2014,10,6,10,30,0,48,25,102,7,39,30,4
2014-10-06T10:45:00,2014,10,6,10,45,0,123,18,91,10,38,17,0
2014-10-06T11:00:00,2014,10,6,11,0,0,57,26,102,19,88,27,6
2014-10-06T11:15:00,2014,10,6,11,15,1,50,19,93,13,48,24,5
2014-10-06T11:30:00,2014,10,6,11,30,1,48,26,116,24,63,43,5
2014-10-06T11:45:00,2014,10,6,11,45,2,56,21,191,14,38,49,2
2014-10-06T12:00:00,2014,10,6,12,0,0,53,22,115,12,42,31,7
2014-10-06T12:15:00,2014,10,6,12,15,0,66,21,135,14,51,30,1
2014-10-06T12:30:00,2014,10,6,12,30,1,172,33,130,13,36,36,5
2014-10-06T12:45:00,2014,10,6,12,45,0,164,24,151,10,47,33,4
2014-10-06T13:00:00,2014,10,6,13,0,1,121,23,189,15,77,55,3
2014-10-06T13:15:00,2014,10,6,13,15,1,98,40,192,19,107,54,3
2014-10-06T13:30:00,2014,10,6,13,30,0,86,36,171,13,68,39,2
2014-10-06T13:45:00,2014,10,6,13,45,2,105,42,188,21,82,45,8
2014-10-06T14:00:00,2014,10,6,14,0,0,95,55,166,25,69,44,3
2014-10-06T14:15:00,2014,10,6,14,15,1,114,44,181,22,85,55,3
2014-10-06T14:30:00,2014,10,6,14,30,1,102,44,167,27,67,65,7
2014-10-06T14:45:00,2014,10,6,14,45,0,84,45,164,14,91,45,2
2014-10-06T15:00:00,2014,10,6,15,0,2,96,43,129,15,53,50,4
2014-10-06T15:15:00,2014,10,6,15,15,2,57,35,139,21,65,48,6
